MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,TCS,TATA CONSULTANCY SERV LT,      2188.80,      2171.00,      2263.60,      2162.50,      2190.00,               7248174115.10,3295917,Y, ,112948,      3350.00,      1976.80
N,EQ,TECHM,TECH MAHINDRA LIMITED,      1558.00,      1545.10,      1569.70,      1538.00,      1561.00,               4246901433.90,2730331,Y, ,72246,      1854.00,      1304.10
N,EQ,TITAN,TITAN COMPANY LIMITED,      4908.50,      4895.00,      4915.50,      4838.50,      4841.00,               2380895989.50,489416,Y, ,61464,      5186.70,      3303.10
N,EQ,TMPV,TATA MOTORS PASS VEH LTD,       301.00,       301.00,       319.80,       299.75,       314.50,               3704411889.95,11903808,Y, ,83445,       421.55,       294.30
N,EQ,TRENT,TRENT LTD,      2769.70,      2760.00,      2811.00,      2760.00,      2789.00,               1281459420.00,459529,Y, ,34614,      5248.00,      2680.00
N,EQ,ULTRACEMCO,ULTRATECH CEMENT LIMITED,     10700.00,     10740.00,     10841.00,     10703.00,     10764.00,               1949049017.00,180788,Y, ,29640,     13110.00,     10325.00
N,EQ,WIPRO,WIPRO LTD,       166.89,       165.75,       167.60,       165.02,       166.40,               1518812800.50,9129514,Y, ,75807,       273.10,       165.02
 , , , , , , , , , , , , , , , 
 , , ,NIFTY Next 50 Sec, , , , , , , , , , , , 
N,EQ,ABB,ABB INDIA LIMITED,      6980.00,      6980.00,      7168.00,      6975.50,      7130.50,               1468201580.50,207124,N, ,24766,      7924.50,      4637.50
N,EQ,ADANIENSOL,ADANI ENERGY SOLUTION LTD,      1349.20,      1346.00,      1386.80,      1336.50,      1386.80,               1610224323.00,1185354,N, ,36841,      1789.00,       803.10
N,EQ,ADANIGREEN,ADANI GREEN ENERGY LTD,      1270.20,      1268.50,      1291.00,      1261.50,      1274.20,                910858389.30,717317,N, ,21922,      1631.50,       765.00
N,EQ,ADANIPOWER,ADANI POWER LTD,       202.34,       202.34,       205.92,       202.30,       205.92,               1799222532.14,8794789,N, ,45509,       723.00,       128.10
N,EQ,AMBUJACEM,AMBUJA CEMENTS LTD,       381.05,       381.05,       386.30,       380.55,       383.25,                468643571.30,1224906,N, ,21416,       600.80,       379.55
N,EQ,BAJAJHLDNG,BAJAJ HOLDINGS & INVS LTD,     10930.00,     10928.00,     11066.00,     10884.00,     11010.00,                325984521.00,29620,N, ,6132,     13880.00,      8588.00
N,EQ,BANKBARODA,BANK OF BARODA,       234.98,       233.60,       236.46,       232.10,       232.30,               1069265650.21,4576908,N, ,40395,       325.50,       232.10
N,EQ,BOSCHLTD,BOSCH LIMITED,     47555.00,     47740.00,     48160.00,     47595.00,     47735.00,                832677560.00,17379,N, ,10505,     50000.00,     28610.00
N,EQ,BPCL,BHARAT PETROLEUM CORP  LT,       303.35,       304.55,       308.00,       303.15,       307.00,                919915916.50,3005596,N, ,29288,       391.65,       266.60
N,EQ,BRITANNIA,BRITANNIA INDUSTRIES LTD,      4999.50,      4996.00,      5040.00,      4982.00,      4982.00,               1547127611.00,308669,N, ,24245,      6271.00,      4933.00
N,EQ,CANBK,CANARA BANK,       123.20,       123.15,       125.14,       122.48,       123.90,               1372112571.74,11099833,N, ,55544,       162.89,       111.21
N,EQ,CGPOWER,CG POWER AND IND SOL LTD,       851.55,       859.00,       883.40,       856.30,       880.00,               2043588074.70,2342568,N, ,51919,       980.90,       525.50
N,EQ,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,      1765.60,      1765.50,      1793.20,      1747.60,      1764.50,               3175352076.00,1802374,N, ,67838,      1952.50,      1299.40
N,EQ,CUMMINSIND,CUMMINS INDIA LTD,      4940.00,      4940.00,      5043.50,      4920.00,      5020.00,               1275272471.00,255287,N, ,23037,      6100.00,      3833.00
N,EQ,DIVISLAB,DIVI S LABORATORIES LTD,      9158.00,      9158.00,      9371.00,      9135.50,      9323.00,               4590659412.00,494167,N, ,84559,      9615.00,      5636.50
N,EQ,DLF,DLF LIMITED,       622.80,       623.05,       644.55,       622.00,       640.00,               1581557532.30,2478290,N, ,46016,       794.80,       489.40
N,EQ,DMART,AVENUE SUPERMARTS LIMITED,      3720.00,      3700.10,      3759.00,      3700.10,      3711.20,               1425222600.10,381790,N, ,24600,      4818.00,      3529.00
N,EQ,ENRIN,SIEMENS ENERGY INDIA LTD,      3013.40,      3016.50,      3120.00,      3001.10,      3109.10,                735418220.80,240035,N, ,40327,      3968.00,      2115.00
N,EQ,GAIL,GAIL (INDIA) LTD,       170.65,       171.24,       172.82,       171.24,       172.00,                472125088.33,2741053,N, ,23059,       186.87,       134.36
N,EQ,GODREJCP,GODREJ CONSUMER PRODUCTS,       863.00,       866.45,       876.00,       865.15,       873.00,                771971557.80,884594,N, ,15194,      1273.90,       855.15
N,EQ,HAL,HINDUSTAN AERONAUTICS LTD,      4695.60,      4699.00,      4799.00,      4687.00,      4788.00,               2515493813.70,528884,N, ,42073,      5149.90,      3479.10
N,EQ,HDFCAMC,HDFC AMC LIMITED,      2373.10,      2378.10,      2415.00,      2378.10,      2387.70,               1180274658.60,492465,N, ,36631,      5934.50,      2205.60
N,EQ,HINDZINC,HINDUSTAN ZINC LIMITED,       567.50,       562.90,       574.65,       562.80,       572.30,               1723574637.15,3019909,N, ,39400,       733.00,       445.60
N,EQ,HYUNDAI,HYUNDAI MOTOR INDIA LTD,      2155.00,      2150.00,      2232.10,      2143.00,      2160.00,               1504523552.10,686888,N, ,33736,      2890.00,      1658.00
N,EQ,INDHOTEL,THE INDIAN HOTELS CO. LTD,       713.40,       713.40,       729.80,       712.55,       726.65,               1227830450.45,1698327,N, ,36954,       792.55,       565.00
N,EQ,IOC,INDIAN OIL CORP LTD,       134.75,       134.90,       135.33,       134.00,       134.27,                758457328.96,5640680,N, ,55608,       188.96,       130.22
N,EQ,IRFC,INDIAN RAILWAY FIN CORP L,        78.95,        79.30,        79.92,        78.65,        79.31,                513657838.81,6486276,N, ,38241,       137.17,        78.16
N,EQ,JINDALSTEL,JINDAL STEEL LIMITED,      1103.00,      1104.10,      1134.60,      1104.10,      1128.40,                810593752.80,719206,N, ,34843,      1306.20,       977.10
N,EQ,LODHA,LODHA DEVELOPERS LIMITED,      1087.40,      1080.00,      1116.90,      1078.00,      1103.10,               2370249887.80,2157472,N, ,37951,      1344.95,       650.80
N,EQ,LTM,LTM LIMITED,      4233.00,      4233.00,      4294.90,      4180.00,      4265.30,                959463777.40,225747,N, ,25278,      6429.50,      3528.00
N,EQ,MAZDOCK,MAZAGON DOCK SHIPBUIL LTD,      2231.90,      2249.10,      2264.90,      2176.00,      2210.00,               3445119806.50,1560226,N, ,66310,      3061.40,      2057.40
N,EQ,MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,       158.27,       159.02,       162.84,       158.66,       161.87,               1136914638.20,7026483,N, ,45560,       173.27,       101.01
N,EQ,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,      2771.40,      2761.00,      2790.00,      2740.00,      2770.20,               2298811274.20,829940,N, ,74703,      4149.50,      2671.00
N,EQ,PFC,POWER FIN CORP LTD.,       346.00,       346.10,       348.50,       344.75,       344.95,               2168827074.25,6259408,N, ,53738,       486.50,       329.90
N,EQ,PIDILITIND,PIDILITE INDUSTRIES LTD,      1543.80,      1543.00,      1561.10,      1535.00,      1551.50,                549458060.60,354203,N, ,28581,      3102.00,      1259.00
N,EQ,PNB,PUNJAB NATIONAL BANK,       116.80,       116.80,       119.40,       116.36,       116.47,               1876788467.07,15924714,N, ,64651,       135.15,        98.50
N,EQ,RECLTD,REC LIMITED,       312.65,       314.00,       315.05,       310.50,       310.50,               1007423290.50,3222931,N, ,28784,       390.50,       304.05
N,EQ,SHREECEM,SHREE CEMENT LIMITED,     21795.00,     21760.00,     22080.00,     21685.00,     21960.00,                331027765.00,15117,N, ,7605,     30285.00,     21665.00
N,EQ,SIEMENS,SIEMENS LTD,      3742.00,      3743.10,      3817.40,      3742.00,      3763.50,               1414236284.00,373967,N, ,30899,      4149.40,      2826.00
N,EQ,SOLARINDS,SOLAR INDUSTRIES (I) LTD,     18900.00,     18900.00,     19075.00,     18590.00,     18815.00,               4047928165.00,214606,N, ,43370,     22700.00,     11646.00
N,EQ,TATACAP,TATA CAPITAL LIMITED,       343.50,       342.50,       348.00,       341.65,       343.65,                394990333.80,1147908,N, ,67788,       390.20,       296.00
N,EQ,TATAPOWER,TATA POWER CO LTD,       360.40,       360.40,       370.40,       360.20,       369.00,               1045767077.95,2859852,N, ,50283,       464.90,       342.50
N,EQ,TMCV,TATA MOTORS LIMITED,       424.25,       424.25,       437.35,       421.80,       436.10,               2060603582.40,4775496,N, ,83045,       509.00,       306.30
N,EQ,TORNTPHARM,TORRENT PHARMACEUTICALS L,      4812.50,      4810.00,      4899.00,      4794.50,      4875.00,               1988524944.00,411409,N, ,30555,      5250.00,      3480.60
N,EQ,TVSMOTOR,TVS MOTOR COMPANY  LTD,      4033.00,      4050.00,      4162.20,      4050.00,      4101.70,               4228953288.70,1025877,N, ,97222,      4484.50,      3228.00
N,EQ,UNIONBANK,UNION BANK OF INDIA,       178.20,       177.00,       180.62,       175.83,       178.09,                942576227.84,5299874,N, ,30885,       205.49,       132.50
N,EQ,UNITDSPR,UNITED SPIRITS LIMITED,      1389.50,      1380.10,      1395.40,      1378.10,      1390.00,                365654084.60,263642,N, ,10611,      1563.40,      1210.80
N,EQ,VBL,VARUN BEVERAGES LIMITED,       410.40,       411.00,       419.50,       411.00,       415.45,               1446768374.70,3472718,N, ,43537,       555.80,       381.00
N,EQ,VEDL,VEDANTA LIMITED,       256.00,       254.00,       257.70,       253.95,       257.45,                845901847.15,3297466,N, ,47294,       360.00,       249.70
N,EQ,ZYDUSLIFE,ZYDUS LIFESCIENCES LTD,      1107.50,      1103.50,      1139.90,      1100.10,      1135.10,               1225273092.20,1086138,N, ,36569,      1205.00,       835.50
 , , , , , , , , , , , , , , , 
 , , ,COMPULSORY ROLLING STOCKS, , , , , , , , , , , , 
N,EQ,20MICRONS,20 MICRONS LTD,       203.23,       203.96,       208.97,       203.23,       205.71,                 11751998.69,56895,N, ,2138,       237.45,       129.61
N,EQ,21STCENMGM,21ST CENTURY MGMT SERVICE,        38.37,        39.10,        39.10,        37.70,        38.62,                   182327.89,4772,N, ,42,        54.50,        28.25
N,EQ,360ONE,360 ONE WAM LIMITED,      1045.60,      1041.00,      1065.00,      1037.10,      1061.30,                466835257.00,442034,N, ,37154,      1236.20,       906.05
N,EQ,3BBLACKBIO,3B BLACKBIO DX LTD.,      1292.60,      1299.70,      1317.10,      1283.20,      1290.80,                  7500630.30,5794,N, ,771,      1588.90,      1085.00
N,EQ,3MINDIA,3M INDIA LIMITED,     31935.00,     32040.00,     32640.00,     31710.00,     32530.00,                 65713365.00,2039,N, ,1205,     38030.00,     28730.00
N,EQ,3PLAND,3P LAND HOLDINGS LIMITED,        31.28,        31.50,        31.98,        30.30,        31.40,                    54633.77,1763,N, ,101,        46.89,        28.51
N,EQ,5PAISA,5PAISA CAPITAL LIMITED,       316.85,       317.65,       323.75,       313.00,       315.40,                  6676643.70,21052,N, ,1357,       416.95,       245.50
N,EQ,63MOONS,63 MOONS TECHNOLOGIES LTD,       848.15,       840.05,       887.60,       839.35,       872.65,                234580803.50,268694,N, ,14489,       966.00,       467.00
N,EQ,A2ZINFRA,A2Z INFRA ENGINEERING LTD,        14.70,        14.65,        15.30,        14.65,        15.01,                  1906478.85,128009,N, ,355,        19.39,        12.00
N,EQ,AAATECH,AAA TECHNOLOGIES LIMITED,        92.54,        93.00,        93.00,        83.80,        84.57,                 17405282.16,203794,N, ,2313,       136.00,        76.11
N,EQ,AADHARHFC,AADHAR HOUSING FINANCE L,       458.70,       455.20,       470.50,       455.20,       469.35,                103385590.20,221612,N, ,9841,       563.00,       430.15
N,SM,AAKAAR,AAKAAR MEDICAL TECHNO LTD,        63.00,        63.00,        63.00,        62.00,        63.00,                   500800.00,8000,N, ,4,        96.00,        46.00
N,EQ,AAKASH,AAKASH EXPLORATION SER L,         8.82,         8.71,         9.09,         8.71,         8.92,                   403338.19,45636,N, ,217,        13.40,         7.21
N,EQ,AAREYDRUGS,AAREY DRUGS & PHARM LTD,        99.94,       102.49,       102.96,       100.00,       101.72,                 18050814.69,178022,N, ,1550,       102.96,        50.31
N,EQ,AARON,AARON INDUSTRIES LIMITED,       124.71,       125.34,       126.98,       121.80,       124.42,                   475441.47,3825,N, ,220,       228.00,       106.80
N,EQ,AARTIDRUGS,AARTI DRUGS LTD.,       424.30,       419.20,       437.70,       419.20,       428.35,                 51854809.25,120340,N, ,5899,       534.55,       318.95
N,EQ,AARTIIND,AARTI INDUSTRIES LTD,       472.85,       469.90,       482.95,       469.50,       476.60,                150762696.80,315130,N, ,16139,       551.75,       338.05
N,EQ,AARTIPHARM,AARTI PHARMALABS LIMITED,       813.00,       811.00,       836.00,       801.95,       826.95,                200615155.70,244047,N, ,21834,       946.10,       585.00
N,EQ,AARVI,AARVI ENCON LIMITED,       140.07,       141.49,       142.90,       138.00,       140.82,                   963245.08,6902,N, ,168,       168.40,       115.99
N,EQ,AASTHA,AASTHA SPINTEX LIMITED,        74.33,        75.85,        77.80,        74.50,        76.78,                 17008103.93,223352,N, ,2226,       140.01,        70.00
N,EQ,AAVAS,AAVAS FINANCIERS LIMITED,      1282.50,      1272.50,      1302.20,      1272.50,      1291.80,                 46788301.80,36253,N, ,6103,      1771.90,      1060.40
N,EQ,ABANSENT,ABANS ENTERPRISES LTD.,        27.00,        26.03,        27.00,        25.65,        26.61,                   376884.67,14334,N, ,191,        48.85,        22.30
N,EQ,ABBOTINDIA,ABBOTT INDIA LIMITED,     26125.00,     26125.00,     26280.00,     25830.00,     25910.00,                133773215.00,5141,N, ,3181,     31400.00,     25135.00
N,EQ,ABCAPITAL,ADITYA BIRLA CAPITAL LTD.,       381.30,       382.00,       391.55,       381.45,       390.00,               1080476121.65,2783223,N, ,48631,       430.70,       277.70
N,EQ,ABCOTS,A B COTSPIN INDIA LIMITED,       204.63,       207.80,       215.00,       207.01,       210.83,                  3676087.25,17379,N, ,342,       504.00,       196.81
N,EQ,ABDL,ALLIED BLEND N DISTILS L,       647.55,       652.35,       657.40,       636.95,       653.10,                363880814.95,560511,N, ,23772,       711.70,       382.10
N,EQ,ABFRL,ADITYA BIRLA FASHION & RT,        49.74,        49.54,        50.63,        49.41,        50.45,                121400751.34,2416858,N, ,13328,        94.95,        48.71
N,SM,ABH,ABH HEALTHCARE LIMITED,        47.70,        44.20,        44.20,        38.20,        39.80,                 19907220.00,511200,N, ,288,        99.00,        38.20
N,SM,ABHAPOWER,ABHA POWER N STEEL LTD,        23.50,        23.70,        23.70,        23.70,        23.70,                    37920.00,1600,N, ,1,        46.10,        23.00
N,EQ,ABLBL,ADITYA BIRLA LIFES BRAN L,        82.40,        82.20,        84.18,        81.88,        82.41,                107106204.75,1289753,N, ,9594,       150.79,        81.88
N,EQ,ABMKNO,A B M KNOWLEDGEWARE LTD.,       171.04,       175.01,       178.00,       174.00,       174.37,                    79528.97,452,N, ,40,       254.90,       168.30
N,EQ,ABREL,ADITYA BIRLA REAL EST LTD,      1233.40,      1233.40,      1264.60,      1231.90,      1257.40,                107121104.80,85481,N, ,8602,      1965.30,      1080.10
N,EQ,ABSLAMC,ADIT BIRL SUN LIF AMC LTD,      1058.40,      1055.60,      1101.20,      1042.60,      1090.10,                222892953.70,206442,N, ,22654,      1224.90,       708.00
N,SM,ABSMARINE,ABS MARINE SERVICES LTD,       292.70,       294.00,       307.35,       290.00,       304.60,                 24133100.00,80500,N, ,128,       347.75,       143.05
N,EQ,ACC,ACC LIMITED,      1226.60,      1226.80,      1240.40,      1225.00,      1232.50,                 83320859.10,67608,N, ,8163,      1987.00,      1219.10
N,EQ,ACCELYA,ACCELYA SOLN INDIA LTD,      1116.10,      1125.50,      1125.70,      1115.10,      1122.00,                  5426494.80,4835,N, ,405,      1527.00,      1012.40
N,SM,ACCENTMIC,ACCENT MICROCELL LIMITED,       660.10,       656.80,       704.50,       656.80,       679.05,                 44220300.00,64000,N, ,97,       731.70,       238.00
N,EQ,ACE,ACTION CONST EQUIP LTD,      1149.70,      1149.70,      1213.20,      1141.00,      1205.60,                813908742.90,685925,N, ,45512,      1213.20,       745.10
N,EQ,ACEINTEG,ACE INTEGRATED SOLU. LTD.,        17.61,        18.00,        18.09,        17.42,        18.00,                    29766.77,1662,N, ,57,        27.90,        14.20
N,EQ,ACGL,AUTOMOBILE CORPN OF GOA L,      1769.40,      1795.00,      1795.00,      1726.00,      1774.00,                   607128.30,343,N, ,79,      1961.90,      1702.00
N,EQ,ACI,ARCHEAN CHEMICAL IND LTD,       461.45,       461.95,       469.20,       456.35,       462.40,                126238058.90,272058,N, ,16003,       724.00,       446.00
N,EQ,ACL,ANDHRA CEMENTS LIMITED,        42.70,        43.40,        43.40,        40.70,        41.98,                   826217.67,19853,N, ,259,       100.01,        40.50
N,EQ,ACMESOLAR,ACME SOLAR HOLDINGS LTD,       418.00,       413.05,       420.35,       403.40,       411.30,                478037199.20,1167673,N, ,34551,       430.50,       195.90
N,EQ,ACUTAAS,ACUTAAS CHEMICALS LIMITED,      3344.70,      3343.00,      3366.00,      3282.00,      3315.10,                606472225.00,182520,N,XD,26822,      3740.00,      1302.00
N,SM,ADDICTIVE,ADDICTIVE LEARNING TECH L,        45.00,        43.50,        45.00,        43.00,        45.00,                   348600.00,8000,N, ,5,       152.00,        37.15
N,EQ,ADDIND,ADDI INDUSTRIES LTD.,        79.00,        79.00,        84.00,        73.05,        78.45,                     2467.90,31,N, ,12,        94.60,        71.05
N,EQ,ADFFOODS,ADF FOODS LIMITED,       267.15,       267.15,       276.00,       264.10,       267.75,                 39867792.35,147251,N, ,3946,       346.95,       153.10
